Test name,Execution time,Result
STC_0473.smt2,180.031650500,cvc5 interrupted by SIGTERM.
STC_0956.smt2,180.034943800,cvc5 interrupted by SIGTERM.
STC_0712.smt2,180.032101600,cvc5 interrupted by SIGTERM.
STC_0474.smt2,180.031083600,cvc5 interrupted by SIGTERM.
STC_0475.smt2,11.070391800,sat
STC_0957.smt2,180.036696900,cvc5 interrupted by SIGTERM.
STC_0713.smt2,180.033269500,cvc5 interrupted by SIGTERM.
STC_0476.smt2,180.034310900,cvc5 interrupted by SIGTERM.
STC_0477.smt2,28.753479000,sat
STC_0958.smt2,180.034238000,cvc5 interrupted by SIGTERM.
STC_0714.smt2,180.035554900,cvc5 interrupted by SIGTERM.
STC_0478.smt2,180.036882000,cvc5 interrupted by SIGTERM.
STC_0959.smt2,180.031244100,cvc5 interrupted by SIGTERM.
STC_0715.smt2,180.032649100,cvc5 interrupted by SIGTERM.
STC_0479.smt2,180.031572300,cvc5 interrupted by SIGTERM.
STC_0960.smt2,180.032373300,cvc5 interrupted by SIGTERM.
STC_0716.smt2,180.033413300,cvc5 interrupted by SIGTERM.
STC_0480.smt2,180.033869300,cvc5 interrupted by SIGTERM.
STC_0961.smt2,180.032474900,cvc5 interrupted by SIGTERM.
STC_0717.smt2,180.032998200,cvc5 interrupted by SIGTERM.
STC_0481.smt2,180.034667400,cvc5 interrupted by SIGTERM.
STC_0962.smt2,180.032885300,cvc5 interrupted by SIGTERM.
STC_0718.smt2,180.032635100,cvc5 interrupted by SIGTERM.
STC_0482.smt2,180.032125300,cvc5 interrupted by SIGTERM.
STC_0963.smt2,180.038175800,cvc5 interrupted by SIGTERM.
STC_0719.smt2,180.031525100,cvc5 interrupted by SIGTERM.
STC_0483.smt2,180.030146300,cvc5 interrupted by SIGTERM.
STC_0964.smt2,180.029994000,cvc5 interrupted by SIGTERM.
STC_0720.smt2,180.031615200,cvc5 interrupted by SIGTERM.
STC_0484.smt2,180.030414400,cvc5 interrupted by SIGTERM.
STC_0485.smt2,1.707737600,sat
STC_0965.smt2,180.035550500,cvc5 interrupted by SIGTERM.
STC_0721.smt2,180.034601600,cvc5 interrupted by SIGTERM.
STC_0486.smt2,180.035239900,cvc5 interrupted by SIGTERM.
STC_0722.smt2,89.081311000,sat
STC_0966.smt2,180.032837400,cvc5 interrupted by SIGTERM.
STC_0487.smt2,180.032177000,cvc5 interrupted by SIGTERM.
STC_0488.smt2,15.707328200,sat
STC_0723.smt2,180.034514400,cvc5 interrupted by SIGTERM.
STC_0967.smt2,180.031875500,cvc5 interrupted by SIGTERM.
STC_0489.smt2,180.032365200,cvc5 interrupted by SIGTERM.
STC_0724.smt2,180.032703500,cvc5 interrupted by SIGTERM.
STC_0968.smt2,180.033138800,cvc5 interrupted by SIGTERM.
STC_0490.smt2,180.029529300,cvc5 interrupted by SIGTERM.
STC_0725.smt2,180.030178200,cvc5 interrupted by SIGTERM.
STC_0969.smt2,180.031659300,cvc5 interrupted by SIGTERM.
STC_0491.smt2,180.031711500,cvc5 interrupted by SIGTERM.
STC_0726.smt2,180.032963000,cvc5 interrupted by SIGTERM.
STC_0970.smt2,180.035004200,cvc5 interrupted by SIGTERM.
STC_0492.smt2,180.032055100,cvc5 interrupted by SIGTERM.
STC_0727.smt2,180.033194600,cvc5 interrupted by SIGTERM.
STC_0971.smt2,180.031806500,cvc5 interrupted by SIGTERM.
STC_0972.smt2,31.351263000,sat
STC_0493.smt2,180.032237200,cvc5 interrupted by SIGTERM.
STC_0728.smt2,180.035369700,cvc5 interrupted by SIGTERM.
STC_0973.smt2,180.031897500,cvc5 interrupted by SIGTERM.
STC_0974.smt2,74.191344100,sat
STC_0494.smt2,180.032954400,cvc5 interrupted by SIGTERM.
STC_0729.smt2,180.038067700,cvc5 interrupted by SIGTERM.
STC_0730.smt2,45.674051500,sat
STC_0495.smt2,101.100963000,sat
STC_0496.smt2,1.825850700,sat
STC_0975.smt2,180.033070700,cvc5 interrupted by SIGTERM.
STC_0731.smt2,180.030642600,cvc5 interrupted by SIGTERM.
STC_0497.smt2,180.029691000,cvc5 interrupted by SIGTERM.
STC_0976.smt2,180.031362600,cvc5 interrupted by SIGTERM.
STC_0732.smt2,180.031635200,cvc5 interrupted by SIGTERM.
STC_0498.smt2,180.031240400,cvc5 interrupted by SIGTERM.
STC_0977.smt2,180.033662200,cvc5 interrupted by SIGTERM.
STC_0733.smt2,180.031405900,cvc5 interrupted by SIGTERM.
STC_0499.smt2,180.029459300,cvc5 interrupted by SIGTERM.
STC_0978.smt2,180.031218200,cvc5 interrupted by SIGTERM.
STC_0734.smt2,180.032483400,cvc5 interrupted by SIGTERM.
STC_0500.smt2,180.033471700,cvc5 interrupted by SIGTERM.
STC_0979.smt2,180.032944400,cvc5 interrupted by SIGTERM.
STC_0735.smt2,180.032450900,cvc5 interrupted by SIGTERM.
STC_0980.smt2,180.029815800,cvc5 interrupted by SIGTERM.
STC_0736.smt2,180.027729600,cvc5 interrupted by SIGTERM.
STC_0737.smt2,39.129328800,sat
STC_0981.smt2,180.031083400,cvc5 interrupted by SIGTERM.
STC_0738.smt2,180.031362400,cvc5 interrupted by SIGTERM.
STC_0982.smt2,180.028093200,cvc5 interrupted by SIGTERM.
STC_0739.smt2,180.031073800,cvc5 interrupted by SIGTERM.
STC_0983.smt2,180.031533700,cvc5 interrupted by SIGTERM.
STC_0740.smt2,180.028522100,cvc5 interrupted by SIGTERM.
STC_0984.smt2,180.026939300,cvc5 interrupted by SIGTERM.
STC_0741.smt2,180.028334500,cvc5 interrupted by SIGTERM.
STC_0985.smt2,180.027372200,cvc5 interrupted by SIGTERM.
STC_0742.smt2,180.027725900,cvc5 interrupted by SIGTERM.
STC_0986.smt2,180.028438900,cvc5 interrupted by SIGTERM.
STC_0987.smt2,1.534728800,sat
STC_0743.smt2,180.027632800,cvc5 interrupted by SIGTERM.
STC_0988.smt2,180.035504400,cvc5 interrupted by SIGTERM.
STC_0744.smt2,180.028818200,cvc5 interrupted by SIGTERM.
STC_0989.smt2,180.027889900,cvc5 interrupted by SIGTERM.
STC_0745.smt2,180.030332600,cvc5 interrupted by SIGTERM.
STC_0990.smt2,180.031362100,cvc5 interrupted by SIGTERM.
STC_0746.smt2,180.028750500,cvc5 interrupted by SIGTERM.
STC_0991.smt2,180.027270800,cvc5 interrupted by SIGTERM.
STC_0747.smt2,180.027902500,cvc5 interrupted by SIGTERM.
STC_0748.smt2,2.823581200,sat
STC_0992.smt2,180.031010300,cvc5 interrupted by SIGTERM.
STC_0749.smt2,180.028939900,cvc5 interrupted by SIGTERM.
STC_0993.smt2,180.028035900,cvc5 interrupted by SIGTERM.
STC_0750.smt2,40.944689100,sat
STC_0994.smt2,180.029442800,cvc5 interrupted by SIGTERM.
STC_0995.smt2,180.025557300,cvc5 interrupted by SIGTERM.
STC_0996.smt2,180.025757500,cvc5 interrupted by SIGTERM.
STC_0997.smt2,180.026949700,cvc5 interrupted by SIGTERM.
STC_0998.smt2,180.026174500,cvc5 interrupted by SIGTERM.
STC_0999.smt2,99.801604900,sat
STC_1000.smt2,8.277485700,sat
