Test name, Execution time, Result, Values
/20220315-MathProblems/STC_0171.smt2, 11.021389, SAT, x = -87 y = 67 z = 71 
/20220315-MathProblems/STC_0172.smt2, 33.697800, Not SAT
/20220315-MathProblems/STC_0173.smt2, 32.405536, Not SAT
/20220315-MathProblems/STC_0174.smt2, 7.558985, SAT, x = -152 y = -71 z = 157 
/20220315-MathProblems/STC_0175.smt2, 31.168696, Not SAT
/20220315-MathProblems/STC_0176.smt2, 31.689566, Not SAT
/20220315-MathProblems/STC_0177.smt2, 15.183533, SAT, x = -7 y = 2 z = 8 
/20220315-MathProblems/STC_0178.smt2, 14.735241, SAT, x = -13 y = -10 z = 15 
/20220315-MathProblems/STC_0179.smt2, 15.971081, SAT, x = -4 y = 3 z = 6 
/20220315-MathProblems/STC_0180.smt2, 35.740928, Not SAT
/20220315-MathProblems/STC_0181.smt2, 9.431306, SAT, x = -120 y = -83 z = 132 
/20220315-MathProblems/STC_0182.smt2, 11.197615, SAT, x = -90 y = -29 z = 91 
/20220315-MathProblems/STC_0183.smt2, 0.250166, SAT, x = -296 y = 64 z = 295 
/20220315-MathProblems/STC_0184.smt2, 32.542906, Not SAT
/20220315-MathProblems/STC_0185.smt2, 54.340966, Not SAT
/20220315-MathProblems/STC_0186.smt2, 21.207176, SAT, x = -4 y = 5 z = 5 
/20220315-MathProblems/STC_0187.smt2, 18.292653, SAT, x = -58 y = 27 z = 56 
/20220315-MathProblems/STC_0188.smt2, 13.593957, SAT, x = -74 y = -55 z = 83 
/20220315-MathProblems/STC_0189.smt2, 12.376792, SAT, x = -121 y = 85 z = 105 
/20220315-MathProblems/STC_0190.smt2, 3.021925, SAT, x = -247 y = -104 z = 253 
/20220315-MathProblems/STC_0191.smt2, 12.031184, SAT, x = -80 y = 63 z = 64 
/20220315-MathProblems/STC_0192.smt2, 14.745237, SAT, x = -20 y = 16 z = 16 
/20220315-MathProblems/STC_0193.smt2, 34.483377, Not SAT
/20220315-MathProblems/STC_0194.smt2, 31.024705, Not SAT
/20220315-MathProblems/STC_0195.smt2, 31.292299, Not SAT
/20220315-MathProblems/STC_0196.smt2, 13.709262, SAT, x = -34 y = -15 z = 35 
/20220315-MathProblems/STC_0197.smt2, 0.816273, SAT, x = -285 y = -153 z = 299 
