Test name, Execution time, Result, Values
/20220315-MathProblems/STC_0186.smt2, 0.383241, SAT, x = -4 y = 5 z = 5 
/20220315-MathProblems/STC_0187.smt2, 0.811803, SAT, x = -58 y = 27 z = 56 
/20220315-MathProblems/STC_0188.smt2, 0.082816, SAT, x = -22 y = -11 z = 23 
/20220315-MathProblems/STC_0189.smt2, 0.240540, SAT, x = -3 y = 0 z = 6 
/20220315-MathProblems/STC_0190.smt2, 0.099465, SAT, x = -20 y = 11 z = 19 
/20220315-MathProblems/STC_0191.smt2, 0.214606, SAT, x = -6 y = 4 z = 7 
/20220315-MathProblems/STC_0192.smt2, 0.104680, SAT, x = -20 y = 16 z = 16 
/20220315-MathProblems/STC_0193.smt2, 180.000297, Not SAT
/20220315-MathProblems/STC_0194.smt2, 180.000228, Not SAT
/20220315-MathProblems/STC_0195.smt2, 180.000213, Not SAT
/20220315-MathProblems/STC_0196.smt2, 0.320226, SAT, x = -7 y = 3 z = 8 
/20220315-MathProblems/STC_0197.smt2, 0.269476, SAT, x = -10 y = -10 z = 13 
/20220315-MathProblems/STC_0198.smt2, 1.716527, SAT, x = -48 y = -19 z = 49 
/20220315-MathProblems/STC_0199.smt2, 0.099943, SAT, x = -24 y = 15 z = 22 
/20220315-MathProblems/STC_0200.smt2, 0.517144, SAT, x = -2 y = -2 z = 6 
/20220315-MathProblems/STC_0201.smt2, 101.553384, SAT, x = -182 y = 73 z = 178 
/20220315-MathProblems/STC_0202.smt2, 180.000304, Not SAT
/20220315-MathProblems/STC_0203.smt2, 180.000222, Not SAT
/20220315-MathProblems/STC_0204.smt2, 0.154688, SAT, x = -13 y = -7 z = 14 
/20220315-MathProblems/STC_0205.smt2, 0.110192, SAT, x = -19 y = -13 z = 21 
/20220315-MathProblems/STC_0206.smt2, 0.178767, SAT, x = -10 y = -5 z = 11 
/20220315-MathProblems/STC_0207.smt2, 0.030665, SAT, x = -29 y = 17 z = 27 
/20220315-MathProblems/STC_0208.smt2, 0.251251, SAT, x = -2 y = 0 z = 6 
/20220315-MathProblems/STC_0209.smt2, 0.080882, SAT, x = -23 y = 12 z = 22 
/20220315-MathProblems/STC_0210.smt2, 0.233206, SAT, x = -5 y = -2 z = 7 
/20220315-MathProblems/STC_0211.smt2, 180.000257, Not SAT
/20220315-MathProblems/STC_0212.smt2, 180.000269, Not SAT
/20220315-MathProblems/STC_0213.smt2, 180.000206, Not SAT
/20220315-MathProblems/STC_0214.smt2, 0.282873, SAT, x = -1 y = -1 z = 6 
/20220315-MathProblems/STC_0215.smt2, 0.245348, SAT, x = -4 y = -4 z = 7 
/20220315-MathProblems/STC_0216.smt2, 0.005975, SAT, x = -32 y = 6 z = 32 
/20220315-MathProblems/STC_0217.smt2, 0.218340, SAT, x = -8 y = 0 z = 9 
/20220315-MathProblems/STC_0218.smt2, 0.133617, SAT, x = -17 y = -12 z = 19 
/20220315-MathProblems/STC_0219.smt2, 0.243582, SAT, x = -5 y = 1 z = 7 
/20220315-MathProblems/STC_0220.smt2, 180.000253, Not SAT
/20220315-MathProblems/STC_0221.smt2, 180.000271, Not SAT
/20220315-MathProblems/STC_0222.smt2, 1.362397, SAT, x = -37 y = 20 z = 35 
/20220315-MathProblems/STC_0223.smt2, 0.058601, SAT, x = -25 y = -12 z = 26 
/20220315-MathProblems/STC_0224.smt2, 0.264040, SAT, x = 0 y = 2 z = 6 
/20220315-MathProblems/STC_0225.smt2, 0.194476, SAT, x = -8 y = 2 z = 9 
/20220315-MathProblems/STC_0226.smt2, 0.046077, SAT, x = -27 y = 21 z = 22 
/20220315-MathProblems/STC_0227.smt2, 180.000259, Not SAT
/20220315-MathProblems/STC_0228.smt2, 180.000307, Not SAT
/20220315-MathProblems/STC_0229.smt2, 180.000268, Not SAT
/20220315-MathProblems/STC_0230.smt2, 180.001213, Not SAT
/20220315-MathProblems/STC_0231.smt2, 180.001465, Not SAT
/20220315-MathProblems/STC_0232.smt2, 0.393076, SAT, x = -6 y = -4 z = 8 
/20220315-MathProblems/STC_0233.smt2, 0.023685, SAT, x = -31 y = -14 z = 32 
/20220315-MathProblems/STC_0234.smt2, 133.189037, SAT, x = -143 y = 113 z = 114 
/20220315-MathProblems/STC_0235.smt2, 0.286908, SAT, x = -2 y = 3 z = 6 
/20220315-MathProblems/STC_0236.smt2, 180.000261, Not SAT
/20220315-MathProblems/STC_0237.smt2, 180.000325, Not SAT
/20220315-MathProblems/STC_0238.smt2, 180.000281, Not SAT
/20220315-MathProblems/STC_0239.smt2, 180.000303, Not SAT
/20220315-MathProblems/STC_0240.smt2, 0.034786, SAT, x = -28 y = -13 z = 29 
/20220315-MathProblems/STC_0241.smt2, 0.180586, SAT, x = -10 y = 8 z = 9 
/20220315-MathProblems/STC_0242.smt2, 0.241513, SAT, x = -2 y = 5 z = 5 
/20220315-MathProblems/STC_0243.smt2, 0.257684, SAT, x = 0 y = 3 z = 6 
/20220315-MathProblems/STC_0244.smt2, 0.184787, SAT, x = -9 y = -3 z = 10 
/20220315-MathProblems/STC_0245.smt2, 0.222079, SAT, x = -5 y = 3 z = 7 
/20220315-MathProblems/STC_0246.smt2, 0.053671, SAT, x = -26 y = 13 z = 25 
/20220315-MathProblems/STC_0247.smt2, 180.000229, Not SAT
/20220315-MathProblems/STC_0248.smt2, 180.000291, Not SAT
/20220315-MathProblems/STC_0249.smt2, 0.248586, SAT, x = -1 y = 5 z = 5 
/20220315-MathProblems/STC_0250.smt2, 0.256511, SAT, x = 0 y = 5 z = 5 
/20220315-MathProblems/STC_0251.smt2, 0.108314, SAT, x = -19 y = 13 z = 17 
