Test name,Execution time,Result,Values
../test/20220315-MathProblems//STC_0153.smt2,1.694182000,sat,
../test/20220315-MathProblems//STC_0154.smt2,.327451500,sat,
../test/20220315-MathProblems//STC_0155.smt2,.407564500,sat,
../test/20220315-MathProblems//STC_0156.smt2,60.024155000,,
../test/20220315-MathProblems//STC_0157.smt2,60.024147900,,
../test/20220315-MathProblems//STC_0158.smt2,60.024110300,,
../test/20220315-MathProblems//STC_0159.smt2,60.022909400,,
../test/20220315-MathProblems//STC_0160.smt2,.917975500,sat,
../test/20220315-MathProblems//STC_0161.smt2,60.021790200,,
../test/20220315-MathProblems//STC_0162.smt2,7.141228200,sat,
../test/20220315-MathProblems//STC_0163.smt2,60.021348600,,
../test/20220315-MathProblems//STC_0164.smt2,60.022156300,,
../test/20220315-MathProblems//STC_0165.smt2,60.021716100,,
../test/20220315-MathProblems//STC_0166.smt2,60.024505800,,
../test/20220315-MathProblems//STC_0167.smt2,60.033900500,,
../test/20220315-MathProblems//STC_0168.smt2,12.707163200,sat,
../test/20220315-MathProblems//STC_0169.smt2,18.310024200,sat,
../test/20220315-MathProblems//STC_0170.smt2,60.022634300,,
../test/20220315-MathProblems//STC_0171.smt2,60.024107300,,
../test/20220315-MathProblems//STC_0172.smt2,60.023571500,,
../test/20220315-MathProblems//STC_0173.smt2,60.023017600,,
../test/20220315-MathProblems//STC_0174.smt2,60.022482100,,
../test/20220315-MathProblems//STC_0175.smt2,60.023170800,,
../test/20220315-MathProblems//STC_0176.smt2,60.022940500,,
../test/20220315-MathProblems//STC_0177.smt2,60.024456400,,
../test/20220315-MathProblems//STC_0178.smt2,60.023069700,,
../test/20220315-MathProblems//STC_0179.smt2,1.263138300,sat,
../test/20220315-MathProblems//STC_0180.smt2,60.022907500,,
../test/20220315-MathProblems//STC_0181.smt2,5.591878100,sat,
../test/20220315-MathProblems//STC_0182.smt2,60.021208600,,
../test/20220315-MathProblems//STC_0183.smt2,60.022682300,,
../test/20220315-MathProblems//STC_0184.smt2,60.023466000,,
../test/20220315-MathProblems//STC_0185.smt2,60.023215100,,
../test/20220315-MathProblems//STC_0186.smt2,6.894339700,sat,
../test/20220315-MathProblems//STC_0187.smt2,60.023630000,,
../test/20220315-MathProblems//STC_0188.smt2,10.206484000,sat,
../test/20220315-MathProblems//STC_0189.smt2,1.563036400,sat,
../test/20220315-MathProblems//STC_0190.smt2,60.022116900,,
../test/20220315-MathProblems//STC_0191.smt2,60.022945100,,
../test/20220315-MathProblems//STC_0192.smt2,14.263024400,sat,
../test/20220315-MathProblems//STC_0193.smt2,60.021715600,,
../test/20220315-MathProblems//STC_0194.smt2,60.027113900,,
../test/20220315-MathProblems//STC_0195.smt2,60.022404100,,
../test/20220315-MathProblems//STC_0196.smt2,.536229700,sat,
../test/20220315-MathProblems//STC_0197.smt2,.993974000,sat,
../test/20220315-MathProblems//STC_0198.smt2,60.022353500,,
../test/20220315-MathProblems//STC_0199.smt2,60.023096900,,
../test/20220315-MathProblems//STC_0200.smt2,60.022630200,,
../test/20220315-MathProblems//STC_0201.smt2,60.023861500,,
../test/20220315-MathProblems//STC_0202.smt2,60.021774900,,
../test/20220315-MathProblems//STC_0203.smt2,60.023339000,,
../test/20220315-MathProblems//STC_0204.smt2,60.023873800,,
../test/20220315-MathProblems//STC_0205.smt2,60.022464700,,
../test/20220315-MathProblems//STC_0206.smt2,13.764172500,sat,
../test/20220315-MathProblems//STC_0207.smt2,60.022415300,,
../test/20220315-MathProblems//STC_0208.smt2,9.724219200,sat,
../test/20220315-MathProblems//STC_0209.smt2,7.930504600,sat,
../test/20220315-MathProblems//STC_0210.smt2,60.021113500,,
../test/20220315-MathProblems//STC_0211.smt2,60.023714300,,
../test/20220315-MathProblems//STC_0212.smt2,60.024266500,,
../test/20220315-MathProblems//STC_0213.smt2,60.022201800,,
../test/20220315-MathProblems//STC_0214.smt2,60.024492500,,
../test/20220315-MathProblems//STC_0215.smt2,6.152866500,sat,
../test/20220315-MathProblems//STC_0216.smt2,.820842900,sat,
../test/20220315-MathProblems//STC_0217.smt2,60.021783600,,
../test/20220315-MathProblems//STC_0218.smt2,5.579086800,sat,
../test/20220315-MathProblems//STC_0219.smt2,60.022497100,,
../test/20220315-MathProblems//STC_0220.smt2,60.022543400,,
../test/20220315-MathProblems//STC_0221.smt2,60.022833800,,
../test/20220315-MathProblems//STC_0222.smt2,60.022927400,,
../test/20220315-MathProblems//STC_0223.smt2,60.021655600,,
../test/20220315-MathProblems//STC_0224.smt2,60.022214500,,
../test/20220315-MathProblems//STC_0225.smt2,60.022866000,,
../test/20220315-MathProblems//STC_0226.smt2,60.022580100,,
../test/20220315-MathProblems//STC_0227.smt2,60.022107800,,
../test/20220315-MathProblems//STC_0228.smt2,60.022739000,,
../test/20220315-MathProblems//STC_0229.smt2,60.022671300,,
../test/20220315-MathProblems//STC_0230.smt2,60.022619100,,
../test/20220315-MathProblems//STC_0231.smt2,60.021981800,,
../test/20220315-MathProblems//STC_0232.smt2,60.022964000,,
../test/20220315-MathProblems//STC_0233.smt2,60.022763300,,
../test/20220315-MathProblems//STC_0234.smt2,60.022181700,,
../test/20220315-MathProblems//STC_0235.smt2,60.026160500,,
../test/20220315-MathProblems//STC_0236.smt2,60.040235100,,
../test/20220315-MathProblems//STC_0237.smt2,60.064076100,,
../test/20220315-MathProblems//STC_0238.smt2,60.030271200,,
../test/20220315-MathProblems//STC_0239.smt2,60.038568600,,
../test/20220315-MathProblems//STC_0240.smt2,60.027191500,,
../test/20220315-MathProblems//STC_0241.smt2,60.032119200,,
../test/20220315-MathProblems//STC_0242.smt2,3.153307600,sat,
../test/20220315-MathProblems//STC_0243.smt2,60.034701800,,
../test/20220315-MathProblems//STC_0244.smt2,.566468200,sat,
../test/20220315-MathProblems//STC_0245.smt2,60.023344400,,
../test/20220315-MathProblems//STC_0246.smt2,60.052458200,,
../test/20220315-MathProblems//STC_0247.smt2,60.028499000,,
../test/20220315-MathProblems//STC_0248.smt2,60.022392000,,
../test/20220315-MathProblems//STC_0249.smt2,60.022837800,,
../test/20220315-MathProblems//STC_0250.smt2,5.788614500,sat,
../test/20220315-MathProblems//STC_0251.smt2,60.021189400,,
../test/20220315-MathProblems//STC_0252.smt2,60.022604200,,
../test/20220315-MathProblems//STC_0253.smt2,60.022924800,,
../test/20220315-MathProblems//STC_0254.smt2,60.021422200,,
../test/20220315-MathProblems//STC_0255.smt2,60.022330000,,
../test/20220315-MathProblems//STC_0256.smt2,60.020951000,,
../test/20220315-MathProblems//STC_0257.smt2,60.023122200,,
../test/20220315-MathProblems//STC_0258.smt2,60.022569300,,
../test/20220315-MathProblems//STC_0259.smt2,60.021953600,,
../test/20220315-MathProblems//STC_0260.smt2,60.022631500,,
../test/20220315-MathProblems//STC_0261.smt2,32.433379600,sat,
../test/20220315-MathProblems//STC_0262.smt2,60.021231000,,
../test/20220315-MathProblems//STC_0263.smt2,2348.858844400,,
../test/20220315-MathProblems//STC_0264.smt2,60.025268600,,
../test/20220315-MathProblems//STC_0265.smt2,60.022603300,,
../test/20220315-MathProblems//STC_0266.smt2,60.022350600,,
../test/20220315-MathProblems//STC_0267.smt2,60.024395200,,
../test/20220315-MathProblems//STC_0268.smt2,60.021991900,,
../test/20220315-MathProblems//STC_0269.smt2,60.025575300,,
../test/20220315-MathProblems//STC_0270.smt2,10.838609800,sat,
../test/20220315-MathProblems//STC_0271.smt2,60.024478700,,
../test/20220315-MathProblems//STC_0272.smt2,60.027565300,,
../test/20220315-MathProblems//STC_0273.smt2,60.024555200,,
../test/20220315-MathProblems//STC_0274.smt2,60.023116400,,
../test/20220315-MathProblems//STC_0275.smt2,60.029084900,,
../test/20220315-MathProblems//STC_0276.smt2,60.021976700,,
../test/20220315-MathProblems//STC_0277.smt2,60.035100400,,
../test/20220315-MathProblems//STC_0278.smt2,60.023765400,,
../test/20220315-MathProblems//STC_0279.smt2,10.199907200,sat,
../test/20220315-MathProblems//STC_0280.smt2,60.022822900,,
../test/20220315-MathProblems//STC_0281.smt2,60.026177900,,
../test/20220315-MathProblems//STC_0282.smt2,60.028894300,,
../test/20220315-MathProblems//STC_0283.smt2,60.029609300,,
../test/20220315-MathProblems//STC_0284.smt2,60.031740100,,
../test/20220315-MathProblems//STC_0285.smt2,60.030175400,,
../test/20220315-MathProblems//STC_0286.smt2,60.025196900,,
